timestamp,ws_101256,ws_101267,ws_101673,ws_101846,t_101118,t_101339,t_101786,t_100968,WindPowerCapacityMW,NuclearPowerMW,Price_cpkWh,PricePredict_cpkWh
2023-02-01 07:00:00+00:00,1.4,4.1,4.2,2.9,-2.1,-6.0,-6.6,-2.5,5384.0,2776.084998,16.5,13.415841144729356
2023-02-01 08:00:00+00:00,1.6,5.2,4.2,2.3,-2.0,-5.7,-6.4,-2.0,5384.0,2778.1999965000005,12.151,12.372195017982252
2023-02-01 09:00:00+00:00,1.6,4.1,5.1,2.0,-1.9,-5.2,-5.3,-1.0,5384.0,2778.9849970000005,14.331,11.76773911224606
2023-02-01 10:00:00+00:00,1.7,4.4,5.1,1.2,-1.9,-4.5,-4.5,-0.1,5384.0,2767.0899975,15.528,12.006183886696183
2023-02-01 11:00:00+00:00,1.6,3.6,5.5,0.9,-1.9,-4.0,-4.0,0.4,5384.0,2739.159996,14.771,11.72827920921038
2023-02-01 12:00:00+00:00,1.4,3.1,5.1,0.9,-1.3,-3.6,-3.7,0.9,5384.0,2732.824997,16.499,10.934300793676874
2023-02-01 13:00:00+00:00,2.1,1.6,5.1,1.4,-1.2,-3.4,-3.5,0.3,5384.0,2733.6599935000004,14.836,11.037320194464133
2023-02-01 14:00:00+00:00,2.6,2.5,4.9,1.4,-1.3,-3.4,-3.2,0.3,5384.0,2733.239998,14.781,10.971773942561608
2023-02-01 15:00:00+00:00,2.8,2.2,4.2,1.5,-1.5,-3.6,-3.1,0.1,5384.0,2732.6449945,16.5,11.163825375844304
2023-02-01 16:00:00+00:00,3.6,2.5,4.3,1.6,-1.5,-3.7,-3.2,0.0,5384.0,2732.844998,15.799,11.218446455011744
2023-02-01 17:00:00+00:00,4.4,1.6,4.5,1.6,-1.8,-3.8,-4.2,0.0,5384.0,2731.969999,15.947,11.992035325148525
2023-02-01 18:00:00+00:00,4.0,2.7,4.3,2.1,-2.2,-3.8,-5.7,-0.2,5384.0,2732.234995,12.293,11.740962206520805
2023-02-01 19:00:00+00:00,2.9,1.6,4.3,2.1,-2.3,-3.8,-6.4,-0.1,5384.0,2733.299996,12.317,10.564920170738642
2023-02-01 20:00:00+00:00,2.2,1.5,4.6,2.3,-2.8,-4.0,-6.6,-0.3,5384.0,2732.4099969999997,12.088,9.839861134494353
2023-02-01 21:00:00+00:00,2.4,1.9,4.2,2.3,-3.0,-4.1,-6.6,-0.5,5384.0,2731.524996,10.512,9.049048887671178
2023-02-01 22:00:00+00:00,2.6,2.3,5.1,3.1,-3.2,-4.2,-5.6,-0.6,5384.0,2732.0949984999997,9.39,8.278955299624002
2023-02-01 23:00:00+00:00,1.7,1.6,4.9,4.7,-2.7,-4.4,-5.3,-0.7,5384.0,2732.3999995000004,8.173,8.469549001963404
2023-02-02 00:00:00+00:00,1.1,0.9,5.4,6.0,-3.6,-4.9,-5.0,-0.7,5384.0,2732.5349955,7.455,7.843573314934618
2023-02-02 01:00:00+00:00,1.2,1.7,6.8,7.0,-3.3,-4.9,-5.0,-0.8,5384.0,2732.734997,7.849,7.385933891856512
2023-02-02 02:00:00+00:00,2.1,3.2,7.4,6.7,-2.5,-5.2,-4.9,-1.6,5384.0,2733.3299955,8.24,7.96308948374686
2023-02-02 03:00:00+00:00,3.2,3.3,7.8,6.5,-2.5,-5.2,-4.9,-2.1,5384.0,2733.5849975,9.045,7.887164641409222
2023-02-02 04:00:00+00:00,3.5,5.4,7.9,6.5,-2.6,-5.3,-4.2,-2.7,5384.0,2733.6849965,9.332,8.174633728262437
2023-02-02 05:00:00+00:00,3.0,5.5,7.4,6.3,-3.0,-5.2,-4.5,-2.6,5384.0,2733.5699965,13.665,9.327425808438466
2023-02-02 06:00:00+00:00,3.3,6.1,7.2,6.4,-3.4,-4.8,-4.9,-3.2,5384.0,2733.6999955,15.282,12.071320224878269
2023-02-02 07:00:00+00:00,3.0,6.1,6.8,7.2,-3.8,-4.7,-5.2,-3.6,5384.0,2734.0549955,18.686,12.449920506901597
2023-02-02 08:00:00+00:00,3.6,6.6,6.6,7.7,-4.1,-5.0,-5.4,-2.8,5384.0,2735.0949965,19.602,11.490442198119762
2023-02-02 09:00:00+00:00,2.9,6.1,6.6,7.6,-4.9,-4.4,-5.2,-1.7,5384.0,2734.4749965,18.71,10.883491821153314
2023-02-02 10:00:00+00:00,2.8,5.8,7.4,7.5,-4.1,-4.0,-4.5,-1.8,5384.0,2731.7099980000003,18.393,9.893845288449421
2023-02-02 11:00:00+00:00,4.7,5.0,8.3,8.2,-3.4,-3.6,-3.9,-1.5,5384.0,2732.6299955000004,17.255,9.051628017116967
2023-02-02 12:00:00+00:00,5.7,3.5,7.5,8.1,-3.3,-3.4,-3.8,-1.1,5384.0,2735.1099985,16.801,9.66987961440078
2023-02-02 13:00:00+00:00,5.1,3.0,7.0,7.8,-3.4,-3.3,-4.1,-0.7,5384.0,2734.1299975,17.191,10.14884074888758
2023-02-02 14:00:00+00:00,4.2,4.5,6.6,7.1,-3.5,-3.4,-4.5,-0.7,5384.0,2732.9899975,17.542,9.778422833933517
2023-02-02 15:00:00+00:00,3.5,6.9,6.4,7.2,-3.5,-3.6,-4.9,-1.1,5384.0,2731.919997,18.401,10.278743005030492
2023-02-02 16:00:00+00:00,4.0,7.0,6.6,6.2,-3.4,-4.0,-5.4,-1.4,5384.0,2732.604996,19.599,9.737215905433674
2023-02-02 17:00:00+00:00,3.6,6.5,7.0,6.3,-3.8,-4.2,-5.4,-1.7,5384.0,2732.764998,20.143,10.223026766370067
2023-02-02 18:00:00+00:00,2.6,4.7,7.0,5.1,-4.0,-4.2,-5.3,-1.9,5384.0,2732.379996,18.94,10.281750971546204
2023-02-02 19:00:00+00:00,3.5,4.2,7.9,3.9,-4.0,-4.2,-5.2,-2.8,5384.0,2732.9749975000004,15.145,10.844434354268788
2023-02-02 20:00:00+00:00,4.2,5.1,7.7,4.5,-4.0,-4.2,-5.1,-3.6,5384.0,2732.7549975,14.948,10.47915662327719
2023-02-02 21:00:00+00:00,5.0,3.3,6.9,4.8,-4.1,-4.1,-5.2,-2.9,5384.0,2731.3149970000004,13.746,8.985735547646803
2023-02-02 22:00:00+00:00,4.5,4.8,7.0,4.4,-4.3,-4.1,-6.1,-2.9,5384.0,2729.2249965,11.432,8.7372085463308
2023-02-02 23:00:00+00:00,4.0,4.6,6.3,4.3,-4.4,-4.1,-6.8,-3.1,5384.0,2729.904996,11.913,9.431756067626623
2023-02-03 00:00:00+00:00,4.3,5.1,5.8,5.8,-4.5,-4.4,-6.9,-3.1,5384.0,2731.5599975,11.03,7.050106835287291
2023-02-03 01:00:00+00:00,4.1,5.2,5.6,5.6,-4.9,-4.8,-7.3,-3.2,5384.0,2731.754997,10.32,7.44685932715627
2023-02-03 02:00:00+00:00,4.3,5.7,5.0,4.9,-5.2,-5.1,-8.9,-3.4,5384.0,2730.1899965000002,9.661,7.238152611671036
2023-02-03 03:00:00+00:00,3.6,5.2,4.6,5.5,-4.8,-5.3,-10.4,-3.5,5384.0,2730.7699955,9.243,8.564580828476137
2023-02-03 04:00:00+00:00,3.4,4.6,4.0,5.5,-4.8,-5.5,-11.4,-3.6,5384.0,2729.514997,13.584,11.540487928026641
2023-02-03 05:00:00+00:00,3.2,5.2,5.4,4.9,-5.0,-5.6,-11.8,-3.7,5384.0,2730.3799975,16.353,13.895967497299344
2023-02-03 06:00:00+00:00,3.9,4.2,4.9,5.9,-5.9,-5.8,-12.2,-3.8,5384.0,2729.8899965,17.672,14.84781383805468
2023-02-03 07:00:00+00:00,3.8,5.2,6.0,5.4,-6.1,-5.9,-13.3,-4.1,5384.0,2728.9249985,16.499,13.798919263418684
2023-02-03 08:00:00+00:00,3.65,4.3,6.3,5.9,-6.0,-5.9,-12.1,-4.0,5384.0,2730.269996,15.716,13.797535328989737
2023-02-03 09:00:00+00:00,3.5,4.9,6.4,5.9,-6.0,-5.6,-11.7,-3.9,5384.0,2730.33749625,15.362,13.386801282537563
2023-02-03 10:00:00+00:00,4.0,6.2,6.3,6.1,-5.9,-5.4,-10.8,-3.8,5384.0,2731.599997647059,15.4,13.315735617826308
2023-02-03 11:00:00+00:00,4.5,5.9,6.3,6.2,-5.3,-5.3,-9.7,-3.4,5384.0,2731.0549975000004,14.92,12.618473628792136
2023-02-03 12:00:00+00:00,5.2,5.0,7.6,6.0,-5.1,-5.2,-8.9,-3.2,5384.0,2729.579997,12.131,10.882468761516977
2023-02-03 13:00:00+00:00,4.3,5.5,8.0,5.6,-4.8,-5.3,-8.7,-3.5,5384.0,2728.959997,11.035,11.99936860965204
2023-02-03 14:00:00+00:00,4.1,6.2,9.0,6.2,-4.7,-5.4,-9.2,-3.7,5384.0,2729.259997,11.22,11.60692586089781
2023-02-03 15:00:00+00:00,5.0,6.1,9.3,5.8,-5.3,-5.4,-10.0,-3.9,5384.0,2729.6699980000003,11.849,11.48611272905899
2023-02-03 16:00:00+00:00,5.7,7.1,8.7,6.0,-5.8,-5.8,-11.7,-4.1,5384.0,2729.669996,12.364,11.571957415397774
2023-02-03 17:00:00+00:00,5.4,7.8,7.5,6.7,-5.7,-5.8,-12.4,-4.1,5384.0,2728.8149970000004,12.487,11.276421893005411
2023-02-03 18:00:00+00:00,5.7,6.4,8.3,5.3,-5.6,-5.8,-13.5,-4.1,5384.0,2728.5349975,11.888,11.844973462333122
2023-02-03 19:00:00+00:00,5.5,6.5,9.4,5.5,-6.2,-6.1,-14.4,-4.1,5384.0,2475.499997,11.133,11.189220475127229
2023-02-03 20:00:00+00:00,5.7,8.8,9.1,5.3,-6.0,-6.5,-15.3,-4.0,5384.0,2391.3849975000003,11.053,10.674021535744483
2023-02-03 21:00:00+00:00,5.5,9.1,8.1,5.1,-6.7,-6.9,-15.4,-3.9,5384.0,2299.209996,10.794,10.441055856116593
2023-02-03 22:00:00+00:00,5.4,10.0,7.7,4.5,-6.6,-7.7,-16.1,-4.1,5384.0,2302.9449955,9.096,9.757476650535471
2023-02-03 23:00:00+00:00,4.6,9.8,7.6,6.4,-6.3,-7.7,-16.6,-4.6,5384.0,2565.0349975,7.74,9.268621299191539
2023-02-04 00:00:00+00:00,4.9,9.9,6.7,5.6,-6.5,-8.0,-16.9,-4.8,5384.0,2701.704998,7.963,7.02291720571912
2023-02-04 01:00:00+00:00,5.0,10.6,6.4,4.2,-6.6,-8.5,-17.5,-4.9,5384.0,2727.0499975000002,8.034,7.227593371664287
2023-02-04 02:00:00+00:00,6.1,10.8,5.9,4.0,-6.8,-9.2,-18.9,-4.9,5384.0,2728.9849965000003,8.245,7.309166118884386
2023-02-04 03:00:00+00:00,4.7,10.7,6.0,3.7,-7.1,-9.7,-19.3,-4.8,5384.0,2728.8699970000002,9.453,8.167218707857096
2023-02-04 04:00:00+00:00,4.7,10.0,5.0,2.7,-6.9,-10.2,-19.6,-5.1,5384.0,2728.739998,13.159,10.50087073045633
2023-02-04 05:00:00+00:00,4.0,9.2,3.6,2.7,-7.2,-10.9,-21.0,-5.3,5384.0,2728.7449975,13.363,11.559006352902227
2023-02-04 06:00:00+00:00,4.2,9.1,3.4,2.4,-7.8,-11.6,-21.0,-5.8,5384.0,2728.4949975,13.668,11.979537904268573
2023-02-04 07:00:00+00:00,4.5,8.6,3.0,0.9,-8.1,-13.0,-22.1,-5.8,5384.0,2729.274997,14.947,12.887318971267552
2023-02-04 08:00:00+00:00,4.2,8.2,2.0,0.6,-8.2,-12.6,-21.8,-5.8,5384.0,2728.984996,18.234,13.227753710153596
2023-02-04 09:00:00+00:00,3.7,6.8,2.7,2.1,-7.7,-11.8,-21.0,-5.6,5384.0,2728.2249970000003,17.619,13.168840018149098
2023-02-04 10:00:00+00:00,2.3,5.5,3.4,1.6,-7.2,-11.2,-19.0,-5.4,5384.0,2728.804998,16.789,13.566293014483657
2023-02-04 11:00:00+00:00,1.9,4.5,5.6,3.5,-6.4,-11.3,-15.4,-4.4,5384.0,2729.1799975000004,15.98,12.88217288995947
2023-02-04 12:00:00+00:00,2.0,3.7,7.7,4.2,-5.6,-11.2,-13.5,-4.0,5384.0,2729.489997,14.193,11.083340770660486
2023-02-04 13:00:00+00:00,0.9,3.9,10.2,5.3,-5.1,-10.8,-14.6,-3.7,5384.0,2730.0549975000004,14.127,10.812235027499499
2023-02-04 14:00:00+00:00,2.1,2.6,10.7,5.4,-5.5,-11.5,-13.8,-3.7,5384.0,2728.674996,14.843,11.385303867159756
2023-02-04 15:00:00+00:00,3.7,1.3,11.5,4.1,-6.4,-12.6,-11.8,-4.4,5384.0,2730.614997,17.09,12.898867967088337
2023-02-04 16:00:00+00:00,5.5,0.9,12.2,3.0,-8.1,-13.2,-9.7,-5.3,5384.0,2729.064996,18.732,12.43074479037832
2023-02-04 17:00:00+00:00,6.4,2.7,12.8,2.5,-10.3,-14.1,-9.3,-6.5,5384.0,2728.439996,16.496,12.257797867093911
2023-02-04 18:00:00+00:00,7.6,3.7,13.1,2.6,-12.0,-15.8,-8.9,-7.3,5384.0,2728.679995,13.632,11.335204578889131
2023-02-04 19:00:00+00:00,8.5,5.8,13.3,1.8,-13.3,-17.0,-7.7,-8.5,5384.0,2729.224998,8.861,9.795519088699429
2023-02-04 20:00:00+00:00,9.6,7.1,13.5,1.3,-13.9,-17.8,-5.0,-9.7,5384.0,2729.344998,8.946,9.461906840924188
2023-02-04 21:00:00+00:00,10.4,9.1,13.1,2.9,-14.3,-17.9,-5.3,-9.7,5384.0,2728.944996,7.385,8.4380638966443
2023-02-04 22:00:00+00:00,11.7,9.9,12.8,3.7,-14.6,-17.9,-6.2,-11.7,5384.0,2729.424997,5.012,7.278508325569672
2023-02-04 23:00:00+00:00,12.5,10.9,12.2,4.6,-14.7,-18.4,-6.3,-11.4,5384.0,2729.264998,4.191,6.799203181991027
2023-02-05 00:00:00+00:00,13.3,11.3,12.0,6.4,-13.2,-18.4,-4.7,-11.7,5384.0,2728.769996,4.013,5.177146264857883
2023-02-05 01:00:00+00:00,13.4,12.5,12.7,6.3,-10.4,-17.1,-6.6,-12.9,5384.0,2728.3549955000003,3.823,4.678579725175341
2023-02-05 02:00:00+00:00,14.5,12.9,12.3,6.0,-9.8,-14.0,-7.9,-13.8,5384.0,2728.9599965,3.662,4.3988388691678715
2023-02-05 03:00:00+00:00,15.5,13.0,12.4,7.1,-8.2,-10.3,-7.9,-14.0,5384.0,2729.1049955000003,3.54,3.9613245067340057
2023-02-05 04:00:00+00:00,15.8,13.4,12.6,8.1,-7.7,-9.7,-8.1,-14.1,5384.0,2729.2299975,3.502,4.053481234968735
2023-02-05 05:00:00+00:00,15.1,14.3,12.5,8.2,-6.8,-10.4,-7.5,-13.6,5384.0,2729.0449980000003,3.538,4.274342642072352
2023-02-05 06:00:00+00:00,14.4,14.1,12.3,7.6,-6.2,-9.7,-7.4,-11.6,5384.0,2728.774997,3.743,4.545703842153948
2023-02-05 07:00:00+00:00,13.9,13.7,11.4,7.7,-5.4,-9.2,-6.8,-8.1,5384.0,2729.9899965,7.071,5.689186716225873
2023-02-05 08:00:00+00:00,12.8,14.4,12.6,7.6,-4.6,-8.3,-6.3,-5.2,5384.0,2729.1449995000003,11.174,7.635611173450221
2023-02-05 09:00:00+00:00,12.0,13.9,11.7,7.0,-4.0,-7.0,-6.1,-3.4,5384.0,2728.9249955,11.939,7.666648978420505
2023-02-05 10:00:00+00:00,9.1,12.4,11.9,6.8,-3.4,-6.1,-6.2,-1.4,5384.0,2728.8599965000003,11.778,4.475442654860837
2023-02-05 11:00:00+00:00,8.4,9.4,11.0,5.5,-2.9,-5.6,-6.1,0.0,5384.0,2729.3199945,11.548,4.751868003687746
2023-02-05 12:00:00+00:00,9.7,10.4,9.7,5.4,-2.5,-5.2,-5.5,0.2,5384.0,2729.3099945000004,11.407,4.632870850902463
2023-02-05 13:00:00+00:00,9.7,9.4,8.6,3.3,-2.1,-4.8,-5.1,0.3,5384.0,2729.949997,11.699,5.323800688325272
2023-02-05 14:00:00+00:00,10.0,9.5,8.2,2.7,-1.5,-4.3,-4.8,-0.3,5384.0,2729.6699980000003,12.398,5.331837153466466
2023-02-05 15:00:00+00:00,10.0,10.0,7.8,1.6,-1.3,-3.6,-4.7,-0.8,5384.0,2728.6949965,13.197,5.701519948440013
2023-02-05 16:00:00+00:00,9.9,10.3,7.5,3.0,-1.1,-3.2,-4.7,-1.3,5384.0,2729.5949955,15.076,5.169538165509231
2023-02-05 17:00:00+00:00,10.0,10.9,8.0,4.3,-0.3,-3.1,-4.5,-1.0,5384.0,2729.3249975,14.273,4.865661548721616
2023-02-05 18:00:00+00:00,9.5,10.8,7.4,3.5,-0.4,-2.8,-4.1,-1.0,5384.0,2729.1699980000003,14.009,4.861689023290053
2023-02-05 19:00:00+00:00,11.3,10.9,7.5,3.5,-0.8,-2.4,-4.2,-0.3,5384.0,2729.8399980000004,13.256,4.336984360257511
2023-02-05 20:00:00+00:00,11.8,11.9,7.6,4.2,-1.0,-2.3,-5.1,0.2,5384.0,2729.569996,13.191,4.146588326268059
2023-02-05 21:00:00+00:00,10.1,10.8,8.2,3.8,-1.2,-2.2,-6.5,-0.3,5384.0,2730.3199995000004,13.196,4.9875794836666545
2023-02-05 22:00:00+00:00,7.6,9.1,7.6,2.8,-1.8,-2.1,-6.6,-0.5,5384.0,2729.7999975000002,8.157,5.1804362766283845
2023-02-05 23:00:00+00:00,7.1,10.1,7.6,4.0,-2.5,-2.1,-7.6,-1.2,5384.0,2730.2899985,11.578,5.155358910202219
2023-02-06 00:00:00+00:00,7.7,11.2,7.9,3.7,-2.8,-2.6,-8.7,-1.9,5384.0,2730.069997,9.342,5.804261609071646
2023-02-06 01:00:00+00:00,7.9,11.7,7.6,1.9,-2.9,-3.0,-9.9,-2.5,5384.0,2731.1699975,8.699,5.992048140893932
2023-02-06 02:00:00+00:00,6.6,10.0,7.5,3.7,-3.2,-2.7,-10.8,-2.8,5384.0,2732.0949960000003,9.899,6.339869954022986
2023-02-06 03:00:00+00:00,7.1,8.2,8.3,4.0,-3.5,-2.6,-11.8,-1.9,5384.0,2732.414995,13.201,6.432779469876309
2023-02-06 04:00:00+00:00,6.7,7.0,8.7,3.7,-3.6,-3.3,-11.4,-1.6,5384.0,2732.9149960000004,13.889,7.269898890567925
2023-02-06 05:00:00+00:00,5.8,6.7,7.8,2.9,-4.0,-3.9,-11.0,-1.7,5384.0,2732.0599975,19.324,9.599933509651798
2023-02-06 06:00:00+00:00,4.9,4.6,5.9,3.5,-5.1,-4.8,-12.2,-2.1,5384.0,2734.8699965,22.072,11.580105662673192
2023-02-06 07:00:00+00:00,5.2,4.6,6.7,3.9,-5.4,-5.2,-13.0,-2.4,5384.0,2735.949997,23.473,10.652268541115866
2023-02-06 08:00:00+00:00,4.4,4.3,5.7,3.2,-5.1,-5.6,-11.9,-1.9,5384.0,2734.514997,22.072,11.623822607517418
2023-02-06 09:00:00+00:00,3.6,4.3,2.6,2.5,-4.0,-4.7,-10.5,-1.0,5384.0,2731.1299965000003,20.359,12.80445247383177
2023-02-06 10:00:00+00:00,4.4,4.5,3.5,1.6,-2.8,-4.7,-8.7,-0.1,5384.0,2731.3599965000003,19.782,12.231782269042839
2023-02-06 11:00:00+00:00,4.1,3.0,4.2,4.1,-2.3,-3.0,-7.0,0.7,5384.0,2731.2699975,18.559,12.238017541483574
2023-02-06 12:00:00+00:00,3.7,3.9,4.3,5.8,-1.9,-2.1,-5.7,1.2,5384.0,2729.984998,17.521,11.772217053289353
2023-02-06 13:00:00+00:00,4.2,4.3,6.6,5.7,-1.4,-2.3,-5.2,1.6,5384.0,2729.514997,14.141,10.24622201179829
2023-02-06 14:00:00+00:00,4.8,4.0,8.5,6.2,-1.4,-2.8,-4.5,1.1,5384.0,2729.0599965,15.929,9.912023220512408
2023-02-06 15:00:00+00:00,4.3,3.3,9.3,6.5,-2.8,-3.6,-4.1,-0.1,5384.0,2730.464997,19.358,10.774416361588836
2023-02-06 16:00:00+00:00,5.0,4.5,10.7,7.2,-4.2,-4.1,-3.1,-1.6,5384.0,2731.1699975,21.183,10.340224744746463
2023-02-06 17:00:00+00:00,5.6,4.8,11.0,9.4,-5.9,-6.1,-2.9,-2.9,5384.0,2731.4549975,17.412,9.85270116934813
2023-02-06 18:00:00+00:00,6.2,4.7,9.8,9.4,-6.9,-6.7,-2.5,-3.2,5384.0,2731.6349990000003,13.791,9.58113998325487
2023-02-06 19:00:00+00:00,6.7,5.0,10.5,9.3,-6.5,-7.5,-1.6,-4.4,5384.0,2731.434997,9.167,8.153448587393086
2023-02-06 20:00:00+00:00,5.7,5.5,11.5,8.2,-4.0,-8.6,-1.1,-5.5,5384.0,2736.0399970000003,9.324,8.11617561315579
2023-02-06 21:00:00+00:00,5.4,5.6,11.4,7.0,-4.4,-8.0,-0.7,-5.5,5384.0,2736.9949970000002,6.206,7.621982366924636
2023-02-06 22:00:00+00:00,6.5,5.8,11.9,7.8,-3.5,-7.0,-0.4,-4.9,5384.0,2736.6399965,4.535,6.340859500738593
2023-02-06 23:00:00+00:00,6.5,6.1,11.9,8.7,-3.0,-5.8,-0.5,-4.1,5384.0,2738.2899975,4.393,5.911441100786695
2023-02-07 00:00:00+00:00,5.7,6.2,10.9,8.1,-2.4,-4.2,0.1,-4.2,5384.0,2737.4049965000004,3.813,5.184445812381521
2023-02-07 01:00:00+00:00,6.9,5.1,11.6,8.3,-1.8,-2.9,-0.3,-4.0,5384.0,2737.7849975,3.667,4.312343238095239
2023-02-07 02:00:00+00:00,6.7,5.2,10.7,8.3,-1.8,-2.3,-1.2,-3.8,5384.0,2737.649996,3.572,4.642117513227513
2023-02-07 03:00:00+00:00,6.7,5.6,10.8,8.8,-2.0,-2.1,-0.9,-2.5,5384.0,2737.1199975,3.649,4.197082382056913
2023-02-07 04:00:00+00:00,7.4,5.1,10.6,9.6,-2.1,-2.0,-0.2,-1.9,5384.0,2738.384998,4.026,4.566221735001827
2023-02-07 05:00:00+00:00,8.2,4.9,9.6,9.4,-2.5,-2.0,-0.4,-1.5,5384.0,2737.384994,6.567,5.620350287579853
2023-02-07 06:00:00+00:00,9.0,5.3,9.9,10.7,-2.5,-2.0,-0.1,-0.6,5384.0,2737.7199975,7.555,5.538281175233009
2023-02-07 07:00:00+00:00,9.7,7.2,9.7,10.8,-2.8,-2.3,0.6,-0.1,5384.0,2735.554998,6.994,4.803364131803136
2023-02-07 08:00:00+00:00,9.9,9.6,9.9,12.0,-2.6,-2.4,0.9,-0.1,5384.0,2736.384996,7.802,4.452820632525821
2023-02-07 09:00:00+00:00,12.7,9.9,10.9,11.3,-1.9,-1.7,1.1,0.8,5384.0,2737.0999985000003,8.345,3.4881652537769554
2023-02-07 10:00:00+00:00,13.0,9.8,11.1,13.5,-1.5,-0.8,1.5,1.2,5384.0,2739.3949975,7.6,3.198455728086883
2023-02-07 11:00:00+00:00,11.8,11.1,13.0,15.3,-0.9,0.0,2.2,1.4,5384.0,2743.484998,6.598,2.4021041064952326
2023-02-07 12:00:00+00:00,11.7,10.8,13.3,15.3,-0.3,1.0,2.8,1.9,5384.0,2739.349996,6.59,2.4181994528025124
2023-02-07 13:00:00+00:00,11.0,8.9,14.0,15.3,-0.2,1.2,3.0,1.5,5384.0,2739.4349979999997,6.261,2.6919622285788503
2023-02-07 14:00:00+00:00,9.4,9.4,14.6,15.4,-0.6,0.4,2.6,0.9,5384.0,2740.5899975,6.589,2.938421000202022
2023-02-07 15:00:00+00:00,7.6,8.4,14.3,15.2,-0.4,-0.9,1.7,1.2,5384.0,2740.5749965000005,6.516,3.568835253579247
2023-02-07 16:00:00+00:00,6.6,8.3,14.3,13.5,-0.1,-1.1,1.3,1.3,5384.0,2741.0749965000005,8.204,3.890728477710978
2023-02-07 17:00:00+00:00,6.6,6.3,13.7,12.8,0.2,-0.9,0.7,1.3,5384.0,2741.5649975,9.642,4.322258995702996
2023-02-07 18:00:00+00:00,5.2,5.6,11.9,10.6,0.2,-0.8,0.6,1.2,5384.0,2740.3149949999997,12.047,5.365742984322562
2023-02-07 19:00:00+00:00,4.7,5.7,10.2,9.8,0.3,-1.1,0.5,1.2,5384.0,2741.3499954999997,12.443,5.571891445546739
2023-02-07 20:00:00+00:00,3.0,4.7,8.6,9.0,0.4,-1.0,0.4,1.1,5384.0,2741.379998,13.261,6.156608280605146
2023-02-07 21:00:00+00:00,2.8,3.2,7.6,9.1,0.5,-0.8,0.3,1.0,5384.0,2741.8199965,13.262,6.903257132894108
2023-02-07 22:00:00+00:00,3.5,2.1,7.6,8.1,0.6,-0.7,-0.6,1.1,5384.0,2741.084997,12.873,6.761010780225129
2023-02-07 23:00:00+00:00,4.4,2.9,7.0,5.7,0.6,-0.4,-2.3,1.3,5384.0,2742.124996,8.792,6.388155124563951
2023-02-08 00:00:00+00:00,3.0,3.6,6.4,4.6,0.7,-0.3,-3.2,1.4,5384.0,2741.1649975,8.594,6.174152839091697
2023-02-08 01:00:00+00:00,3.6,2.7,6.8,6.5,0.7,-0.3,-4.4,1.5,5384.0,2741.834996,7.877,5.817675396163553
2023-02-08 02:00:00+00:00,3.6,3.4,6.6,9.2,0.7,-0.3,-4.1,1.6,5384.0,2743.2949955,7.149,6.046879681892516
2023-02-08 03:00:00+00:00,4.9,3.5,7.8,10.3,0.8,-0.1,-4.4,1.6,5384.0,2741.2849975,7.15,5.417772872073931
2023-02-08 04:00:00+00:00,4.7,4.2,8.5,7.1,0.7,-0.2,-3.7,1.6,5384.0,2741.8349965,10.413,6.086603559720582
2023-02-08 05:00:00+00:00,4.6,5.8,9.1,7.7,0.6,-0.5,-2.7,1.6,5384.0,2741.4849975,11.585,6.623675211362522
2023-02-08 06:00:00+00:00,5.8,6.7,9.8,6.6,0.5,-0.7,-2.2,1.8,5384.0,2741.144996,13.135,6.711446715053453
2023-02-08 07:00:00+00:00,6.4,8.1,10.2,8.4,0.6,-0.9,-2.0,1.8,5384.0,2743.2849975,13.198,5.710684245948628
2023-02-08 08:00:00+00:00,9.0,8.9,10.5,11.1,0.7,-0.9,-1.9,1.9,5384.0,2742.5449955,12.964,4.084128435242737
2023-02-08 09:00:00+00:00,11.5,7.8,10.7,11.8,0.7,-0.9,-1.8,2.1,5384.0,2741.764998,10.351,3.2237290029113153
2023-02-08 10:00:00+00:00,11.4,6.7,11.1,10.5,1.0,-0.6,-1.8,2.2,5384.0,2740.9399975,7.148,3.68898302989842
2023-02-08 11:00:00+00:00,11.0,7.2,11.4,11.9,1.4,-0.3,-1.2,2.4,5384.0,2740.389997,4.586,3.1485534854678283
2023-02-08 12:00:00+00:00,13.2,7.3,10.2,12.5,1.3,-0.3,-0.3,2.4,5384.0,2741.1999975000003,3.751,3.548967616274011
2023-02-08 13:00:00+00:00,13.8,10.1,10.7,14.0,1.2,-0.2,-0.1,2.6,5384.0,2741.5699974999998,3.218,2.3990091013793102
2023-02-08 14:00:00+00:00,13.8,10.7,11.7,12.9,1.3,-0.3,-0.3,2.7,5384.0,2742.0349975,3.183,2.2118419424400435
2023-02-08 15:00:00+00:00,13.6,11.5,12.0,15.3,1.2,-0.2,-0.3,2.4,5384.0,2741.3949975,3.18,1.9129872691456364
2023-02-08 16:00:00+00:00,13.3,11.4,11.5,14.6,1.2,0.0,-0.3,2.3,5384.0,2740.389997,3.168,2.0022088498442647
2023-02-08 17:00:00+00:00,13.8,10.0,12.2,15.1,1.1,0.4,0.0,2.1,5384.0,2740.199998,3.121,2.000840108013509
2023-02-08 18:00:00+00:00,14.3,10.9,12.5,16.9,1.1,0.4,0.2,2.2,5384.0,2741.6149975,3.161,1.8453019306301568
2023-02-08 19:00:00+00:00,15.0,11.1,13.4,17.6,1.0,0.4,0.4,2.3,5384.0,2742.1899949999997,2.797,1.4328440087976595
